Timestamp                       Thread     Type        Activity             PID    TTL  
		BxMISGFuZ3pob3UxKjAoBgNVBAoMIeadreW3nuS6v+agvOS6keenkeaKgOac
		iemZkOWFrOWPuDESMBAGA1UECwwJ5Lq/5qC85LqRMRswGQYDVQQDExJFYWds
		ZUNsb3VkIFJvb3QgQ0EwHhcNMjIxMDI3MDUzMDQ2WhcNMzIxMDI0MDUzMDQ2
		WjBXMQswCQYDVQQGEwJDTjEqMCgGA1UECgwh5p2t5bee5Lq/5qC85LqR56eR
		5oqA5pyJ6ZmQ5YWs5Y+4MRwwGgYDVQQDExNyYWRpdXMuZWFnbGV5dW4uY29t
		MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEApLEapWp9XSMWHjPE
		lajhixyW7PUzp6sZQq7Kizvpfyss1IvVsV5DWEazvq0lOjljWmjqk6c5tq3b
		/c9UOb9gzWMvQQHvE2vbn+qfrfWp0AmOGyTQhjRjSCBB58uYzrnq2g5OMT20
		sFub/8cqqYcoKPBBX0jiVnGkGvyxQzx90U0DenO6ik20mOJH7zOcxYiB7hSJ
		e88+41niPswKRNFw2W+xAvcNjnsFjHWmYETZ/51i0IYo8SZ07wAuLEgMJTF3
		+vqPlKUMHh0BZR0T0I05IAI6+u8iffNnbDbuv4el5KerC9/KJykZbTsYQjyK
		lv9j1ZD5opGWBG/UYWUYnTJIqQIDAQABo4GHMIGEMA4GA1UdDwEB/wQEAwIE
		kDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIw
		ADAfBgNVHSMEGDAWgBSS7nshj6fF6hUNpFDn6K1m97v4BjAkBgNVHREEHTAb
		ghNyYWRpdXMuZWFnbGV5dW4uY29thwR/AAABMA0GCSqGSIb3DQEBCwUAA4IB
		AQBc/VcJAC6IWoPIYMvjUIMDNfkwMI0WkQJCRFRcpNlrLMKdCut4nInNXJhk
		f/AVRYsm8fYhcQbYy6ebPRjgjuwx5yjzeArZlm687oh8kUsBMZTQHVzvnLww
		R2TtXHnf99p9xVqT6EOe/nvInhE6n6NTqcP8YPrAbnhypxgaAmqydfzienqr
		k42taJWsfFqPbY3KLNPVWLvTendzzLBG04kYw8dyxp0GCxpw/Nkrz5kbYwG4
		Beshc+pliSVOOHgaRKW4inHJ5H+vQPVk/7u9mJ4Oi39Bex2FvsjhwVIcGMzP
		f/QEZrEd5JzSK7ELo2e4ekuS8zlVmKkndrvGObTPC+G+
		</data>
	</array>
	<key>TTLSInnerAuthentication</key>
	<string>MSCHAPv2</string>
	<key>UserName</key>
	<string>王少东</string>
	<key>UserPassword</key>
	<string>XXXXXXXX</string>
</dict>
</plist>
2023-03-02 10:10:31.712410+0800 0x2ca8a4   Default     0x0                  21275  0    eapolclient: [com.apple.eapol:Client] en0: 802.1X User Mode
2023-03-02 10:10:31.712433+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Inactive Status=OK (0)
2023-03-02 10:10:31.797760+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:10:31.802088+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:10:31.808175+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:10:31.823096+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:10:32.001387+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Associated SSID T3go-office BSSID 50:98:b8:64:9f:13
2023-03-02 10:10:32.001389+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 23: EAP Request (1) Identity (1) From 50:98:b8:64:9f:13
2023-03-02 10:10:32.001398+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Connecting Status=OK (0)
2023-03-02 10:10:32.001792+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] EAP Request Identity
2023-03-02 10:10:32.001794+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] EAP Response Identity term_29424db4-5125-4e20-ad87-9b7be403a76c
2023-03-02 10:10:32.001798+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 50: EAP Response (2) Identity (1) To 50:98:b8:64:9f:13
2023-03-02 10:10:32.001854+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Acquired Status=OK (0)
2023-03-02 10:10:32.022906+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 40: EAP Request (1) EAP-MD5 (4) From 50:98:b8:64:9f:13
2023-03-02 10:10:32.022908+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] set_msk 0
2023-03-02 10:10:32.032911+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:32.033340+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] EAP Request: NAK'ing EAP type 4 with EAP-PEAP(25)
2023-03-02 10:10:32.033345+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) Nak (3) To 50:98:b8:64:9f:13
2023-03-02 10:10:32.036197+0800 0x2ca5e5   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:32.047565+0800 0x2ca5e5   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:32.049340+0800 0x2ca5e5   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:32.052733+0800 0x2ca5e5   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:32.053908+0800 0x2ca5e5   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:32.056324+0800 0x2ca5e5   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:32.064582+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 24: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:9f:13
2023-03-02 10:10:32.064604+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] EAP Request: EAP-PEAP (25) accepted
2023-03-02 10:10:32.064613+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:32.067222+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 165: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:9f:13
2023-03-02 10:10:32.067269+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:32.132526+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 1022: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:9f:13
2023-03-02 10:10:32.132554+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:9f:13
2023-03-02 10:10:32.132603+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:32.161190+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 477: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:9f:13
2023-03-02 10:10:32.172348+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 140: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:9f:13
2023-03-02 10:10:32.172387+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:32.203241+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 75: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:9f:13
2023-03-02 10:10:32.203275+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:9f:13
2023-03-02 10:10:32.203295+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:32.228212+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 58: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:9f:13
2023-03-02 10:10:32.228226+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 49: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:9f:13
2023-03-02 10:10:32.228260+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:32.253674+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 91: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:9f:13
2023-03-02 10:10:32.253738+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 103: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:9f:13
2023-03-02 10:10:32.253759+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:32.274946+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 100: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:9f:13
2023-03-02 10:10:32.274971+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 41: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:9f:13
2023-03-02 10:10:32.274991+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:32.275712+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] 4-way handshake notification scheduled
2023-03-02 10:10:32.275713+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] set_msk 64
2023-03-02 10:10:32.435473+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 64: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:9f:13
2023-03-02 10:10:32.435505+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 50: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:9f:13
2023-03-02 10:10:32.435526+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:32.456034+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 22: EAP Success (3) From 50:98:b8:64:9f:13
2023-03-02 10:10:32.456060+0800 0x2ca8a4   Default     0x0                  21275  0    eapolclient: [com.apple.eapol:Client] en0 EAP-PEAP: successfully authenticated
2023-03-02 10:10:32.456091+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticated Status=OK (0)
2023-03-02 10:10:32.480008+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] 4-way handshake complete
2023-03-02 10:10:32.480008+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] force renew
2023-03-02 10:10:32.652046+0800 0x2ca7bd   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:32.657235+0800 0x2ca7bd   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:10:56.874593+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Associated SSID T3go-office BSSID 50:98:b8:64:c2:e3
2023-03-02 10:10:56.874595+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 23: EAP Request (1) Identity (1) From 50:98:b8:64:c2:e3
2023-03-02 10:10:56.874597+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] EAP Request Identity
2023-03-02 10:10:56.874598+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] EAP Response Identity term_29424db4-5125-4e20-ad87-9b7be403a76c
2023-03-02 10:10:56.874600+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 50: EAP Response (2) Identity (1) To 50:98:b8:64:c2:e3
2023-03-02 10:10:56.874618+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Acquired Status=OK (0)
2023-03-02 10:10:56.907923+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 40: EAP Request (1) EAP-MD5 (4) From 50:98:b8:64:c2:e3
2023-03-02 10:10:56.907925+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] set_msk 0
2023-03-02 10:10:56.913735+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:56.914070+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] EAP Request: NAK'ing EAP type 4 with EAP-PEAP(25)
2023-03-02 10:10:56.914075+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) Nak (3) To 50:98:b8:64:c2:e3
2023-03-02 10:10:56.939612+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 24: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:c2:e3
2023-03-02 10:10:56.939708+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 165: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:c2:e3
2023-03-02 10:10:56.939737+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:56.967461+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 1022: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:c2:e3
2023-03-02 10:10:56.967468+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:c2:e3
2023-03-02 10:10:56.967485+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:57.034473+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 477: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:c2:e3
2023-03-02 10:10:57.036708+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 140: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:c2:e3
2023-03-02 10:10:57.036746+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:57.065068+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 75: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:c2:e3
2023-03-02 10:10:57.065117+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 10: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:c2:e3
2023-03-02 10:10:57.065146+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:57.128985+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 58: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:c2:e3
2023-03-02 10:10:57.129006+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 49: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:c2:e3
2023-03-02 10:10:57.129034+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:57.155173+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 91: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:c2:e3
2023-03-02 10:10:57.155241+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 103: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:c2:e3
2023-03-02 10:10:57.155266+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:57.181973+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 100: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:c2:e3
2023-03-02 10:10:57.182003+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 41: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:c2:e3
2023-03-02 10:10:57.182024+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:57.183189+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] 4-way handshake notification scheduled
2023-03-02 10:10:57.183190+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] set_msk 64
2023-03-02 10:10:57.367455+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 64: EAP Request (1) EAP-PEAP (25) From 50:98:b8:64:c2:e3
2023-03-02 10:10:57.367494+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 50: EAP Response (2) EAP-PEAP (25) To 50:98:b8:64:c2:e3
2023-03-02 10:10:57.367541+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticating Status=OK (0)
2023-03-02 10:10:57.392662+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Receive Packet Size 22: EAP Success (3) From 50:98:b8:64:c2:e3
2023-03-02 10:10:57.392683+0800 0x2ca8a4   Default     0x0                  21275  0    eapolclient: [com.apple.eapol:Client] en0 EAP-PEAP: successfully authenticated
2023-03-02 10:10:57.392699+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Authenticated Status=OK (0)
2023-03-02 10:10:57.428179+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] 4-way handshake complete
2023-03-02 10:12:01.875561+0800 0x2ca8a4   Default     0x0                  21275  0    eapolclient: [com.apple.eapol:Client] en0 STOP
2023-03-02 10:12:01.875657+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] PMK cache cleared
2023-03-02 10:12:01.875674+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 4: EAPOL Logoff (2) To 50:98:b8:64:c2:e3
2023-03-02 10:12:01.875698+0800 0x2ca8a4   Info        0x0                  21275  0    eapolclient: [com.apple.eapol:Client] State=Logoff Status=OK (0)
2023-03-02 10:12:03.487435+0800 0x2cae47   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:03.522185+0800 0x2cae47   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:03.523437+0800 0x2cae47   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:03.525316+0800 0x2cae47   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:03.526496+0800 0x2cae47   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:03.528817+0800 0x2cae47   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:03.618759+0800 0x2cae47   Default     0x2fd2ac             483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:03.624290+0800 0x2cae47   Default     0x2fd2ac             483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:43.742301+0800 0x2cafa3   Default     0x0                  483    0    rapportd: (EAP8021X) [com.apple.eapol:Framework] eapolcontroller_server_port failed, unknown error code
2023-03-02 10:12:43.765866+0800 0x2cb274   Default     0x0                  21433  0    eapolclient: [com.apple.eapol:Client] en0 START uid 501 gid 20
2023-03-02 10:12:43.766343+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Associated SSID T3go-guest BSSID 50:98:b8:64:b0:40
2023-03-02 10:12:43.766347+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] link active
2023-03-02 10:12:43.768103+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] update_configuration
<?xml version="1.0" encoding="UTF-8"?>
<!DOCTYPE plist PUBLIC "-//Apple//DTD PLIST 1.0//EN" "http://www.apple.com/DTDs/PropertyList-1.0.dtd">
<plist version="1.0">
<dict>
	<key>AcceptEAPTypes</key>
	<array>
		<integer>25</integer>
	</array>
	<key>OuterIdentity</key>
	<string>term_29424db4-5125-4e20-ad87-9b7be403a76c</string>
	<key>ProfileID</key>
	<string>64D6F872-F162-4F20-A063-0F1330705A9F</string>
	<key>SaveCredentialsOnSuccessfulAuthentication</key>
	<false/>
	<key>TLSTrustedCertificates</key>
	<array>
		<data>
		MIID+zCCAuOgAwIBAgIRANgHxZRURgZLG73qg6wVyxEwDQYJKoZIhvcNAQEL
		BQAwgZAxCzAJBgNVBAYTAkNOMREwDwYDVQQIEwhaaGVqaWFuZzERMA8GA1UE
		BxMISGFuZ3pob3UxKjAoBgNVBAoMIeadreW3nuS6v+agvOS6keenkeaKgOac
		iemZkOWFrOWPuDESMBAGA1UECwwJ5Lq/5qC85LqRMRswGQYDVQQDExJFYWds
		ZUNsb3VkIFJvb3QgQ0EwHhcNMjIxMDI3MDUzMDQ2WhcNMzIxMDI0MDUzMDQ2
		WjBXMQswCQYDVQQGEwJDTjEqMCgGA1UECgwh5p2t5bee5Lq/5qC85LqR56eR
		5oqA5pyJ6ZmQ5YWs5Y+4MRwwGgYDVQQDExNyYWRpdXMuZWFnbGV5dW4uY29t
		MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEApLEapWp9XSMWHjPE
		lajhixyW7PUzp6sZQq7Kizvpfyss1IvVsV5DWEazvq0lOjljWmjqk6c5tq3b
		/c9UOb9gzWMvQQHvE2vbn+qfrfWp0AmOGyTQhjRjSCBB58uYzrnq2g5OMT20
		sFub/8cqqYcoKPBBX0jiVnGkGvyxQzx90U0DenO6ik20mOJH7zOcxYiB7hSJ
		e88+41niPswKRNFw2W+xAvcNjnsFjHWmYETZ/51i0IYo8SZ07wAuLEgMJTF3
		+vqPlKUMHh0BZR0T0I05IAI6+u8iffNnbDbuv4el5KerC9/KJykZbTsYQjyK
		lv9j1ZD5opGWBG/UYWUYnTJIqQIDAQABo4GHMIGEMA4GA1UdDwEB/wQEAwIE
		kDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIw
		ADAfBgNVHSMEGDAWgBSS7nshj6fF6hUNpFDn6K1m97v4BjAkBgNVHREEHTAb
		ghNyYWRpdXMuZWFnbGV5dW4uY29thwR/AAABMA0GCSqGSIb3DQEBCwUAA4IB
		AQBc/VcJAC6IWoPIYMvjUIMDNfkwMI0WkQJCRFRcpNlrLMKdCut4nInNXJhk
		f/AVRYsm8fYhcQbYy6ebPRjgjuwx5yjzeArZlm687oh8kUsBMZTQHVzvnLww
		R2TtXHnf99p9xVqT6EOe/nvInhE6n6NTqcP8YPrAbnhypxgaAmqydfzienqr
		k42taJWsfFqPbY3KLNPVWLvTendzzLBG04kYw8dyxp0GCxpw/Nkrz5kbYwG4
		Beshc+pliSVOOHgaRKW4inHJ5H+vQPVk/7u9mJ4Oi39Bex2FvsjhwVIcGMzP
		f/QEZrEd5JzSK7ELo2e4ekuS8zlVmKkndrvGObTPC+G+
		</data>
	</array>
	<key>TTLSInnerAuthentication</key>
	<string>MSCHAPv2</string>
	<key>UserName</key>
	<string>王少东</string>
	<key>UserPassword</key>
	<string>XXXXXXXX</string>
</dict>
</plist>
2023-03-02 10:12:43.768561+0800 0x2cb274   Default     0x0                  21433  0    eapolclient: [com.apple.eapol:Client] en0: 802.1X User Mode
2023-03-02 10:12:43.768584+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Disconnected Status=OK (0)
2023-03-02 10:12:43.769677+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] State=Connecting Status=OK (0)
2023-03-02 10:12:43.770688+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Transmit Packet Size 4: EAPOL Start (1) To 50:98:b8:64:b0:40
2023-03-02 10:12:43.859418+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:12:43.859421+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] link inactive
2023-03-02 10:12:43.862604+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Disassociated
2023-03-02 10:12:43.865954+0800 0x2cb274   Info        0x0                  21433  0    eapolclient: [com.apple.eapol:Client] Disassociated
